year,industry_ode_ANZSI,industry_name_ANZSI,rme_size_grp,variale,value,unit
2013,P,Eduation and Training,d_10-19,Total expenditure,467,DOLLARS(millions)
2013,P,Eduation and Training,d_10-19,Operating profit efore tax,25,DOLLARS(millions)
2013,P,Eduation and Training,d_10-19,Total assets,444,DOLLARS(millions)
2013,P,Eduation and Training,d_10-19,Fixed tangile assets,194,DOLLARS(millions)
2013,P,Eduation and Training,e_20-49,Ativity unit,270,OUNT
2013,P,Eduation and Training,e_20-49,Rolling mean employees,7974,OUNT
2013,P,Eduation and Training,e_20-49,Salaries and wages paid,302,DOLLARS(millions)
2013,P,Eduation and Training,e_20-49,"Sales, government funding, grants and susidies",543,DOLLARS(millions)
2013,P,Eduation and Training,e_20-49,Total inome,585,DOLLARS(millions)
2013,P,Eduation and Training,e_20-49,Total expenditure,574,DOLLARS(millions)
2013,P,Eduation and Training,e_20-49,Operating profit efore tax,12,DOLLARS(millions)
2013,P,Eduation and Training,e_20-49,Total assets,508,DOLLARS(millions)
2013,P,Eduation and Training,e_20-49,Fixed tangile assets,220,DOLLARS(millions)
2013,P,Eduation and Training,f_50-99,Ativity unit,72,OUNT
2013,P,Eduation and Training,f_50-99,Rolling mean employees,4803,OUNT
2013,P,Eduation and Training,f_50-99,Salaries and wages paid,196,DOLLARS(millions)
2013,P,Eduation and Training,f_50-99,"Sales, government funding, grants and susidies",407,DOLLARS(millions)
2013,P,Eduation and Training,f_50-99,Total inome,425,DOLLARS(millions)
2013,P,Eduation and Training,f_50-99,Total expenditure,408,DOLLARS(millions)
2013,P,Eduation and Training,f_50-99,Operating profit efore tax,18,DOLLARS(millions)
2013,P,Eduation and Training,f_50-99,Total assets,342,DOLLARS(millions)
2013,P,Eduation and Training,f_50-99,Fixed tangile assets,143,DOLLARS(millions)
2013,P,Eduation and Training,g_100-199,Ativity unit,33,OUNT
2013,P,Eduation and Training,g_100-199,Rolling mean employees,4536,OUNT
2013,P,Eduation and Training,g_100-199,Salaries and wages paid,218,DOLLARS(millions)
2013,P,Eduation and Training,g_100-199,"Sales, government funding, grants and susidies",439,DOLLARS(millions)
2013,P,Eduation and Training,g_100-199,Total inome,456,DOLLARS(millions)
2013,P,Eduation and Training,g_100-199,Total expenditure,440,DOLLARS(millions)
2013,P,Eduation and Training,g_100-199,Operating profit efore tax,18,DOLLARS(millions)
2013,P,Eduation and Training,g_100-199,Total assets,669,DOLLARS(millions)
2013,P,Eduation and Training,g_100-199,Fixed tangile assets,357,DOLLARS(millions)
2013,P,Eduation and Training,h_200+,Ativity unit,12,OUNT
2013,P,Eduation and Training,h_200+,Rolling mean employees,6912,OUNT
2013,P,Eduation and Training,h_200+,Salaries and wages paid,333,DOLLARS(millions)
2013,P,Eduation and Training,h_200+,"Sales, government funding, grants and susidies",593,DOLLARS(millions)
2013,P,Eduation and Training,h_200+,Total inome,600,DOLLARS(millions)
2013,P,Eduation and Training,h_200+,Total expenditure,532,DOLLARS(millions)
2013,P,Eduation and Training,h_200+,Operating profit efore tax,68,DOLLARS(millions)
2013,P,Eduation and Training,h_200+,Total assets,1146,DOLLARS(millions)
2013,P,Eduation and Training,h_200+,Fixed tangile assets,581,DOLLARS(millions)
2013,P,Eduation and Training,i_Industry_Total,Ativity unit,5253,OUNT
2013,P,Eduation and Training,i_Industry_Total,Rolling mean employees,40284,OUNT
2013,P,Eduation and Training,i_Industry_Total,Salaries and wages paid,1618,DOLLARS(millions)
2013,P,Eduation and Training,i_Industry_Total,"Sales, government funding, grants and susidies",3177,DOLLARS(millions)
2013,P,Eduation and Training,i_Industry_Total,Total inome,3402,DOLLARS(millions)
2013,P,Eduation and Training,i_Industry_Total,Total expenditure,3183,DOLLARS(millions)
2013,P,Eduation and Training,i_Industry_Total,Operating profit efore tax,230,DOLLARS(millions)
2013,P,Eduation and Training,i_Industry_Total,Total assets,3998,DOLLARS(millions)
2013,P,Eduation and Training,i_Industry_Total,Fixed tangile assets,1913,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,a_0,Ativity unit,8490,OUNT
2013,Q,Health are and Soial Assistane,a_0,Rolling mean employees,0,OUNT
2013,Q,Health are and Soial Assistane,a_0,Salaries and wages paid,339,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,a_0,"Sales, government funding, grants and susidies",1719,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,a_0,Total inome,1765,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,a_0,Total expenditure,1298,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,a_0,Operating profit efore tax,503,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,a_0,Total assets,1414,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,a_0,Fixed tangile assets,501,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,_1-5,Ativity unit,5136,OUNT
2013,Q,Health are and Soial Assistane,_1-5,Rolling mean employees,11658,OUNT
2013,Q,Health are and Soial Assistane,_1-5,Salaries and wages paid,696,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,_1-5,"Sales, government funding, grants and susidies",1950,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,_1-5,Total inome,2041,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,_1-5,Total expenditure,1622,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,_1-5,Operating profit efore tax,453,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,_1-5,Total assets,1313,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,_1-5,Fixed tangile assets,345,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,_6-9,Ativity unit,1191,OUNT
2013,Q,Health are and Soial Assistane,_6-9,Rolling mean employees,8499,OUNT
2013,Q,Health are and Soial Assistane,_6-9,Salaries and wages paid,322,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,_6-9,"Sales, government funding, grants and susidies",702,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,_6-9,Total inome,739,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,_6-9,Total expenditure,683,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,_6-9,Operating profit efore tax,68,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,_6-9,Total assets,567,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,_6-9,Fixed tangile assets,206,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,d_10-19,Ativity unit,1089,OUNT
2013,Q,Health are and Soial Assistane,d_10-19,Rolling mean employees,14658,OUNT
2013,Q,Health are and Soial Assistane,d_10-19,Salaries and wages paid,467,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,d_10-19,"Sales, government funding, grants and susidies",1240,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,d_10-19,Total inome,1311,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,d_10-19,Total expenditure,1228,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,d_10-19,Operating profit efore tax,84,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,d_10-19,Total assets,702,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,d_10-19,Fixed tangile assets,303,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,e_20-49,Ativity unit,636,OUNT
2013,Q,Health are and Soial Assistane,e_20-49,Rolling mean employees,18198,OUNT
2013,Q,Health are and Soial Assistane,e_20-49,Salaries and wages paid,688,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,e_20-49,"Sales, government funding, grants and susidies",1509,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,e_20-49,Total inome,1599,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,e_20-49,Total expenditure,1506,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,e_20-49,Operating profit efore tax,86,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,e_20-49,Total assets,1205,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,e_20-49,Fixed tangile assets,515,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,f_50-99,Ativity unit,267,OUNT
2013,Q,Health are and Soial Assistane,f_50-99,Rolling mean employees,18633,OUNT
2013,Q,Health are and Soial Assistane,f_50-99,Salaries and wages paid,647,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,f_50-99,"Sales, government funding, grants and susidies",1221,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,f_50-99,Total inome,1294,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,f_50-99,Total expenditure,1237,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,f_50-99,Operating profit efore tax,59,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,f_50-99,Total assets,1787,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,f_50-99,Fixed tangile assets,994,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,g_100-199,Ativity unit,111,OUNT
2013,Q,Health are and Soial Assistane,g_100-199,Rolling mean employees,15579,OUNT
2013,Q,Health are and Soial Assistane,g_100-199,Salaries and wages paid,579,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,g_100-199,"Sales, government funding, grants and susidies",1338,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,g_100-199,Total inome,1435,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,g_100-199,Total expenditure,1274,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,g_100-199,Operating profit efore tax,111,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,g_100-199,Total assets,2931,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,g_100-199,Fixed tangile assets,1066,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,h_200+,Ativity unit,78,OUNT
2013,Q,Health are and Soial Assistane,h_200+,Rolling mean employees,54006,OUNT
2013,Q,Health are and Soial Assistane,h_200+,Salaries and wages paid,1831,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,h_200+,"Sales, government funding, grants and susidies",3177,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,h_200+,Total inome,3336,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,h_200+,Total expenditure,3214,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,h_200+,Operating profit efore tax,138,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,h_200+,Total assets,4309,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,h_200+,Fixed tangile assets,1652,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,i_Industry_Total,Ativity unit,16998,OUNT
2013,Q,Health are and Soial Assistane,i_Industry_Total,Rolling mean employees,141231,OUNT
2013,Q,Health are and Soial Assistane,i_Industry_Total,Salaries and wages paid,5568,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,i_Industry_Total,"Sales, government funding, grants and susidies",12857,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,i_Industry_Total,Total inome,13520,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,i_Industry_Total,Total expenditure,12061,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,i_Industry_Total,Operating profit efore tax,1502,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,i_Industry_Total,Total assets,14227,DOLLARS(millions)
2013,Q,Health are and Soial Assistane,i_Industry_Total,Fixed tangile assets,5582,DOLLARS(millions)
2013,R,Arts and Rereation Servies,a_0,Ativity unit,6006,OUNT
2013,R,Arts and Rereation Servies,a_0,Rolling mean employees,0,OUNT
2013,R,Arts and Rereation Servies,a_0,Salaries and wages paid,92,DOLLARS(millions)
2013,R,Arts and Rereation Servies,a_0,"Sales, government funding, grants and susidies",587,DOLLARS(millions)
2013,R,Arts and Rereation Servies,a_0,Total inome,694,DOLLARS(millions)
2013,R,Arts and Rereation Servies,a_0,Total expenditure,584,DOLLARS(millions)
2013,R,Arts and Rereation Servies,a_0,Operating profit efore tax,111,DOLLARS(millions)
2013,R,Arts and Rereation Servies,a_0,Total assets,1386,DOLLARS(millions)
2013,R,Arts and Rereation Servies,a_0,Fixed tangile assets,894,DOLLARS(millions)
2013,R,Arts and Rereation Servies,_1-5,Ativity unit,2379,OUNT
2013,R,Arts and Rereation Servies,_1-5,Rolling mean employees,4737,OUNT
2013,R,Arts and Rereation Servies,_1-5,Salaries and wages paid,136,DOLLARS(millions)
2013,R,Arts and Rereation Servies,_1-5,"Sales, government funding, grants and susidies",598,DOLLARS(millions)
2013,R,Arts and Rereation Servies,_1-5,Total inome,732,DOLLARS(millions)
2013,R,Arts and Rereation Servies,_1-5,Total expenditure,646,DOLLARS(millions)
2013,R,Arts and Rereation Servies,_1-5,Operating profit efore tax,82,DOLLARS(millions)
2013,R,Arts and Rereation Servies,_1-5,Total assets,1234,DOLLARS(millions)
2013,R,Arts and Rereation Servies,_1-5,Fixed tangile assets,759,DOLLARS(millions)
2013,R,Arts and Rereation Servies,_6-9,Ativity unit,366,OUNT
2013,R,Arts and Rereation Servies,_6-9,Rolling mean employees,2577,OUNT
2013,R,Arts and Rereation Servies,_6-9,Salaries and wages paid,66,DOLLARS(millions)
2013,R,Arts and Rereation Servies,_6-9,"Sales, government funding, grants and susidies",,DOLLARS(millions)
2013,R,Arts and Rereation Servies,_6-9,Total inome,220,DOLLARS(millions)
2013,R,Arts and Rereation Servies,_6-9,Total expenditure,217,DOLLARS(millions)
2013,R,Arts and Rereation Servies,_6-9,Operating profit efore tax,,DOLLARS(millions)
2013,R,Arts and Rereation Servies,_6-9,Total assets,272,DOLLARS(millions)
2013,R,Arts and Rereation Servies,_6-9,Fixed tangile assets,194,DOLLARS(millions)
2013,R,Arts and Rereation Servies,d_10-19,Ativity unit,366,OUNT
2013,R,Arts and Rereation Servies,d_10-19,Rolling mean employees,4866,OUNT
2013,R,Arts and Rereation Servies,d_10-19,Salaries and wages paid,145,DOLLARS(millions)
2013,R,Arts and Rereation Servies,d_10-19,"Sales, government funding, grants and susidies",423,DOLLARS(millions)
2013,R,Arts and Rereation Servies,d_10-19,Total inome,659,DOLLARS(millions)
2013,R,Arts and Rereation Servies,d_10-19,Total expenditure,517,DOLLARS(millions)
2013,R,Arts and Rereation Servies,d_10-19,Operating profit efore tax,24,DOLLARS(millions)
2013,R,Arts and Rereation Servies,d_10-19,Total assets,1166,DOLLARS(millions)
2013,R,Arts and Rereation Servies,d_10-19,Fixed tangile assets,778,DOLLARS(millions)
2013,R,Arts and Rereation Servies,e_20-49,Ativity unit,192,OUNT
2013,R,Arts and Rereation Servies,e_20-49,Rolling mean employees,5901,OUNT
2013,R,Arts and Rereation Servies,e_20-49,Salaries and wages paid,194,DOLLARS(millions)
2013,R,Arts and Rereation Servies,e_20-49,"Sales, government funding, grants and susidies",686,DOLLARS(millions)
2013,R,Arts and Rereation Servies,e_20-49,Total inome,887,DOLLARS(millions)
2013,R,Arts and Rereation Servies,e_20-49,Total expenditure,848,DOLLARS(millions)
2013,R,Arts and Rereation Servies,e_20-49,Operating profit efore tax,38,DOLLARS(millions)
2013,R,Arts and Rereation Servies,e_20-49,Total assets,1269,DOLLARS(millions)
2013,R,Arts and Rereation Servies,e_20-49,Fixed tangile assets,934,DOLLARS(millions)
2013,R,Arts and Rereation Servies,f_50-99,Ativity unit,54,OUNT
2013,R,Arts and Rereation Servies,f_50-99,Rolling mean employees,3588,OUNT
2013,R,Arts and Rereation Servies,f_50-99,Salaries and wages paid,131,DOLLARS(millions)
2013,R,Arts and Rereation Servies,f_50-99,"Sales, government funding, grants and susidies",290,DOLLARS(millions)
2013,R,Arts and Rereation Servies,f_50-99,Total inome,334,DOLLARS(millions)
2013,R,Arts and Rereation Servies,f_50-99,Total expenditure,316,DOLLARS(millions)
2013,R,Arts and Rereation Servies,f_50-99,Operating profit efore tax,26,DOLLARS(millions)
2013,R,Arts and Rereation Servies,f_50-99,Total assets,469,DOLLARS(millions)
2013,R,Arts and Rereation Servies,f_50-99,Fixed tangile assets,289,DOLLARS(millions)
2013,R,Arts and Rereation Servies,g_100-199,Ativity unit,18,OUNT
2013,R,Arts and Rereation Servies,g_100-199,Rolling mean employees,2193,OUNT
2013,R,Arts and Rereation Servies,g_100-199,Salaries and wages paid,72,DOLLARS(millions)
2013,R,Arts and Rereation Servies,g_100-199,"Sales, government funding, grants and susidies",578,DOLLARS(millions)
2013,R,Arts and Rereation Servies,g_100-199,Total inome,603,DOLLARS(millions)
2013,R,Arts and Rereation Servies,g_100-199,Total expenditure,400,DOLLARS(millions)
2013,R,Arts and Rereation Servies,g_100-199,Operating profit efore tax,,DOLLARS(millions)
2013,R,Arts and Rereation Servies,g_100-199,Total assets,372,DOLLARS(millions)
2013,R,Arts and Rereation Servies,g_100-199,Fixed tangile assets,190,DOLLARS(millions)
