,Provincia,Edad Aprox.,Sexo
3705,5,73,HOMBRE
3706,18,36,MUJER
3707,6,26,HOMBRE
3708,5,69,HOMBRE
3709,1,67,HOMBRE
3710,4,68,HOMBRE
3711,1,70,HOMBRE
3712,13,13,HOMBRE
3713,1,67,HOMBRE
3714,1,21,HOMBRE
3715,1,30,HOMBRE
3716,10,39,HOMBRE
3717,13,17,HOMBRE
3718,1,21,HOMBRE
3719,1,70,HOMBRE
3720,4,73,HOMBRE
3721,5,82,HOMBRE
3722,2,31,HOMBRE
3723,4,67,HOMBRE
3724,1,17,HOMBRE
3725,2,14,HOMBRE
3726,2,50,HOMBRE
3727,4,62,HOMBRE
3728,1,23,HOMBRE
3729,8,74,HOMBRE
3730,13,17,HOMBRE
3731,4,83,HOMBRE
3732,6,69,HOMBRE
3733,2,30,HOMBRE
3734,13,26,HOMBRE
3735,5,73,HOMBRE
3736,4,67,HOMBRE
3737,4,73,HOMBRE
3738,20,30,HOMBRE
3739,4,31,HOMBRE
3740,2,31,HOMBRE
3741,2,15,HOMBRE
3742,4,41,HOMBRE
3743,1,67,HOMBRE
3744,20,68,HOMBRE
3745,4,80,HOMBRE
3746,2,49,HOMBRE
3747,2,23,HOMBRE
3748,1,74,HOMBRE
3749,2,52,HOMBRE
3750,5,59,HOMBRE
3751,5,59,HOMBRE
3752,1,30,HOMBRE
3753,4,67,HOMBRE
3754,4,27,HOMBRE
3755,4,74,HOMBRE
3756,9,34,HOMBRE
3757,11,30,HOMBRE
3758,11,35,HOMBRE
3759,12,31,HOMBRE
3760,4,67,HOMBRE
3761,1,79,HOMBRE
3762,3,31,HOMBRE
3763,1,13,MUJER
3764,14,17,HOMBRE
3765,4,68,HOMBRE
3766,4,85,HOMBRE
3767,13,17,HOMBRE
3768,4,84,HOMBRE
3769,11,59,HOMBRE
3770,4,80,HOMBRE
3771,3,69,HOMBRE
3772,2,14,HOMBRE
3773,4,26,HOMBRE
3774,3,31,HOMBRE
3775,4,25,HOMBRE
3776,20,63,HOMBRE
3777,6,26,HOMBRE
3778,4,67,HOMBRE
3779,14,62,HOMBRE
3780,4,31,HOMBRE
3781,3,39,MUJER
3782,1,16,HOMBRE
3783,1,20,HOMBRE
3784,3,31,HOMBRE
3785,1,21,HOMBRE
3786,20,30,HOMBRE
3787,1,15,HOMBRE
3788,18,36,MUJER
3789,1,20,HOMBRE
3790,1,24,HOMBRE
3791,2,82,HOMBRE
3792,1,70,HOMBRE
3793,10,53,HOMBRE
3794,2,13,MUJER
3795,4,73,HOMBRE
3796,1,73,HOMBRE
3797,14,42,HOMBRE
3798,4,74,HOMBRE
3799,1,65,HOMBRE
3800,2,41,HOMBRE
3801,1,62,HOMBRE
3802,4,31,HOMBRE
3803,3,86,HOMBRE
3804,4,75,HOMBRE
3805,1,30,HOMBRE
3806,4,73,HOMBRE
3807,3,73,HOMBRE
3808,4,62,HOMBRE
3809,3,51,HOMBRE
3810,1,68,HOMBRE
3811,4,85,HOMBRE
3812,1,69,HOMBRE
3813,1,52,HOMBRE
3814,12,60,HOMBRE
3815,1,52,HOMBRE
3816,1,21,HOMBRE
3817,1,15,HOMBRE
3818,1,24,HOMBRE
3819,1,22,HOMBRE
3820,4,54,HOMBRE
3821,13,28,HOMBRE
3822,1,65,HOMBRE
3823,4,28,MUJER
3824,4,26,HOMBRE
3825,20,71,HOMBRE
3826,1,22,HOMBRE
3827,2,31,HOMBRE
3828,20,64,HOMBRE
3829,4,31,HOMBRE
3830,1,62,HOMBRE
3831,6,25,HOMBRE
3832,4,68,HOMBRE
3833,4,65,HOMBRE
3834,4,74,HOMBRE
3835,3,31,HOMBRE
3836,2,14,HOMBRE
3837,1,50,HOMBRE
3838,12,58,HOMBRE
3839,2,19,HOMBRE
3840,2,68,HOMBRE
3841,2,53,HOMBRE
3842,2,19,HOMBRE
3843,1,49,HOMBRE
3844,4,59,HOMBRE
3845,13,15,HOMBRE
3846,6,75,HOMBRE
3847,4,60,HOMBRE
3848,2,69,HOMBRE
3849,1,49,HOMBRE
3850,4,73,MUJER
3851,1,23,HOMBRE
3852,4,66,HOMBRE
3853,2,20,HOMBRE
3854,2,50,HOMBRE
3855,3,84,HOMBRE
3856,1,77,HOMBRE
3857,4,67,HOMBRE
3858,4,68,HOMBRE
3859,7,25,HOMBRE
3860,4,68,HOMBRE
3861,2,30,HOMBRE
3862,3,31,HOMBRE
3863,1,23,HOMBRE
3864,5,69,HOMBRE
3865,1,44,HOMBRE
3866,17,62,HOMBRE
3867,4,83,HOMBRE
3868,1,23,HOMBRE
3869,13,55,MUJER
3870,1,68,HOMBRE
3871,1,24,HOMBRE
3872,2,83,HOMBRE
3873,4,73,HOMBRE
3874,18,62,HOMBRE
3875,13,14,HOMBRE
3876,1,20,HOMBRE
3877,4,31,HOMBRE
3878,3,60,HOMBRE
3879,1,52,HOMBRE
3880,5,73,HOMBRE
3881,3,22,HOMBRE
3882,11,33,HOMBRE
3883,1,20,MUJER
3884,18,27,HOMBRE
3885,2,15,HOMBRE
3886,20,28,HOMBRE
3887,4,27,HOMBRE
3888,3,69,HOMBRE
3889,8,41,HOMBRE
3890,1,17,HOMBRE
3891,2,52,HOMBRE
3892,4,81,HOMBRE
3893,2,73,HOMBRE
3894,6,25,HOMBRE
3895,2,69,HOMBRE
3896,1,21,HOMBRE
3897,1,51,HOMBRE
3898,1,23,HOMBRE
3899,13,17,HOMBRE
3900,4,59,HOMBRE
3901,3,84,HOMBRE
3902,1,66,HOMBRE
3903,5,68,HOMBRE
3904,8,33,HOMBRE
3905,6,39,HOMBRE
3906,13,25,HOMBRE
3907,1,46,HOMBRE
3908,3,65,HOMBRE
3909,20,72,HOMBRE
3910,1,30,HOMBRE
3911,1,16,HOMBRE
3912,11,75,HOMBRE
3913,1,17,HOMBRE
3914,13,16,HOMBRE
3915,2,31,HOMBRE
3916,1,40,MUJER
3917,4,67,HOMBRE
3918,14,40,HOMBRE
3919,1,18,HOMBRE
3920,13,29,HOMBRE
3921,1,20,HOMBRE
3922,4,76,HOMBRE
3923,13,21,HOMBRE
3924,4,76,HOMBRE
3925,4,67,HOMBRE
3926,1,22,HOMBRE
3927,7,25,HOMBRE
3928,13,17,HOMBRE
3929,3,62,HOMBRE
3930,20,72,HOMBRE
3931,4,83,HOMBRE
3932,14,51,MUJER
3933,4,73,MUJER
3934,1,22,HOMBRE
3935,4,64,HOMBRE
3936,2,15,HOMBRE
3937,2,41,HOMBRE
3938,12,55,HOMBRE
3939,1,66,HOMBRE
3940,1,20,HOMBRE
3941,4,85,HOMBRE
3942,8,32,HOMBRE
3943,3,54,HOMBRE
3944,13,59,MUJER
3945,13,59,MUJER
3946,20,26,HOMBRE
3947,1,16,HOMBRE
3948,5,55,HOMBRE
3949,15,58,HOMBRE
3950,1,67,HOMBRE
3951,13,57,MUJER
3952,1,20,HOMBRE
3953,4,68,HOMBRE
3954,1,21,HOMBRE
3955,1,48,HOMBRE
3956,3,31,HOMBRE
3957,4,29,HOMBRE
3958,4,63,HOMBRE
3959,13,17,HOMBRE
3960,1,21,HOMBRE
3961,1,23,HOMBRE
3962,4,67,HOMBRE
3963,13,17,HOMBRE
3964,4,64,HOMBRE
3965,15,28,HOMBRE
3966,4,31,HOMBRE
3967,1,73,HOMBRE
3968,1,14,MUJER
3969,12,61,HOMBRE
3970,5,84,HOMBRE
3971,1,17,HOMBRE
3972,2,23,HOMBRE
3973,4,26,HOMBRE
3974,2,23,HOMBRE
3975,1,75,HOMBRE
3976,1,50,HOMBRE
3977,5,60,HOMBRE
3978,12,55,HOMBRE
3979,17,31,HOMBRE
3980,13,14,HOMBRE
3981,2,53,HOMBRE
3982,2,21,HOMBRE
3983,13,58,MUJER
3984,4,78,HOMBRE
3985,1,49,HOMBRE
3986,4,83,HOMBRE
3987,1,68,HOMBRE
3988,3,81,HOMBRE
3989,13,17,HOMBRE
3990,2,14,MUJER
3991,1,16,HOMBRE
3992,4,68,HOMBRE
3993,4,26,HOMBRE
3994,2,68,HOMBRE
3995,1,15,HOMBRE
3996,1,62,HOMBRE
3997,1,61,HOMBRE
3998,13,20,HOMBRE
3999,1,20,HOMBRE
4000,5,31,HOMBRE
4001,1,41,HOMBRE
4002,1,21,HOMBRE
4003,3,30,HOMBRE
4004,4,68,HOMBRE
4005,5,41,HOMBRE
4006,13,17,HOMBRE
4007,13,60,MUJER
4008,4,64,HOMBRE
4009,13,42,HOMBRE
4010,1,49,HOMBRE
4011,2,31,HOMBRE
4012,1,40,MUJER
4013,1,90,HOMBRE
4014,3,42,HOMBRE
4015,1,62,HOMBRE
4016,6,69,HOMBRE
4017,13,29,HOMBRE
4018,13,17,HOMBRE
4019,4,68,HOMBRE
4020,4,76,HOMBRE
4021,1,21,HOMBRE
4022,15,60,HOMBRE
4023,14,62,HOMBRE
4024,13,17,HOMBRE
4025,2,52,HOMBRE
4026,13,25,HOMBRE
4027,20,30,HOMBRE
4028,1,24,HOMBRE
4029,1,69,HOMBRE
4030,1,79,HOMBRE
4031,13,13,HOMBRE
4032,3,60,HOMBRE
4033,3,50,HOMBRE
4034,1,17,HOMBRE
4035,4,73,HOMBRE
4036,2,20,HOMBRE
4037,4,12,HOMBRE
4038,3,31,HOMBRE
4039,4,31,HOMBRE
4040,1,23,HOMBRE
4041,12,59,HOMBRE
4042,1,49,HOMBRE
4043,4,63,HOMBRE
4044,2,81,HOMBRE
4045,1,23,HOMBRE
4046,13,17,HOMBRE
4047,20,64,HOMBRE
4048,4,59,HOMBRE
4049,13,29,HOMBRE
4050,4,30,MUJER
4051,1,20,HOMBRE
4052,3,60,HOMBRE
4053,1,68,HOMBRE
4054,1,30,HOMBRE
4055,1,85,HOMBRE
4056,3,25,HOMBRE
4057,10,37,HOMBRE
4058,1,20,HOMBRE
4059,1,23,HOMBRE
4060,3,31,HOMBRE
4061,4,68,HOMBRE
4062,20,74,HOMBRE
4063,3,51,HOMBRE
4064,11,27,HOMBRE
4065,4,27,HOMBRE
4066,5,31,HOMBRE
4067,4,60,HOMBRE
4068,4,67,HOMBRE
4069,1,23,HOMBRE
4070,20,67,HOMBRE
4071,3,42,HOMBRE
4072,1,61,HOMBRE
4073,2,15,HOMBRE
4074,1,24,HOMBRE
4075,3,84,HOMBRE
4076,19,64,MUJER
4077,1,69,HOMBRE
4078,6,68,HOMBRE
4079,1,70,HOMBRE
4080,1,23,HOMBRE
4081,18,62,HOMBRE
4082,1,22,HOMBRE
4083,20,71,HOMBRE
4084,1,67,HOMBRE
4085,3,60,HOMBRE
4086,1,21,HOMBRE
4087,6,68,HOMBRE
4088,1,16,HOMBRE
4089,2,69,HOMBRE
4090,1,77,HOMBRE
4091,1,21,HOMBRE
4092,7,59,HOMBRE
4093,12,58,HOMBRE
4094,2,73,HOMBRE
4095,1,22,HOMBRE
4096,2,77,HOMBRE
4097,1,21,HOMBRE
4098,5,68,HOMBRE
4099,3,89,HOMBRE
4100,1,21,HOMBRE
4101,1,23,HOMBRE
4102,13,24,HOMBRE
4103,4,27,HOMBRE
4104,7,26,HOMBRE
4105,4,31,HOMBRE
4106,14,17,HOMBRE
4107,2,14,MUJER
4108,4,59,HOMBRE
4109,4,28,MUJER
4110,8,74,HOMBRE
4111,13,17,HOMBRE
4112,2,50,HOMBRE
4113,1,74,HOMBRE
4114,13,16,HOMBRE
4115,1,49,HOMBRE
4116,3,21,HOMBRE
4117,9,34,HOMBRE
4118,1,14,MUJER
4119,5,68,HOMBRE
4120,13,17,HOMBRE
4121,10,59,HOMBRE
4122,1,62,HOMBRE
4123,2,91,HOMBRE
4124,3,39,MUJER
4125,4,68,HOMBRE
4126,4,26,HOMBRE
4127,1,46,HOMBRE
4128,6,72,HOMBRE
4129,2,19,HOMBRE
4130,1,75,HOMBRE
4131,4,69,HOMBRE
4132,1,30,HOMBRE
4133,1,23,HOMBRE
4134,1,78,HOMBRE
4135,19,64,MUJER
4136,10,59,HOMBRE
4137,2,23,HOMBRE
4138,4,73,HOMBRE
4139,4,82,HOMBRE
4140,1,31,HOMBRE
4141,9,59,HOMBRE
4142,2,30,HOMBRE
4143,3,22,HOMBRE
4144,4,73,MUJER
4145,3,31,HOMBRE
4146,2,41,HOMBRE
4147,4,75,HOMBRE
4148,15,47,MUJER
4149,13,22,HOMBRE
4150,4,59,HOMBRE
4151,2,23,HOMBRE
4152,4,63,HOMBRE
4153,13,24,HOMBRE
4154,10,41,HOMBRE
4155,4,76,HOMBRE
4156,1,67,HOMBRE
4157,12,55,HOMBRE
4158,10,56,HOMBRE
4159,4,67,HOMBRE
4160,4,67,HOMBRE
4161,4,67,HOMBRE
4162,7,32,MUJER
4163,4,73,MUJER
4164,10,40,HOMBRE
4165,1,23,HOMBRE
4166,1,16,HOMBRE
4167,4,83,HOMBRE
4168,13,58,MUJER
4169,1,21,HOMBRE
4170,6,74,HOMBRE
4171,1,87,HOMBRE
4172,5,59,HOMBRE
4173,2,31,HOMBRE
4174,4,31,HOMBRE
4175,1,21,HOMBRE
4176,5,69,HOMBRE
4177,1,24,HOMBRE
4178,12,59,HOMBRE
4179,4,68,HOMBRE
4180,17,40,MUJER
4181,3,83,HOMBRE
4182,20,69,HOMBRE
4183,13,29,HOMBRE
4184,3,13,MUJER
4185,9,34,HOMBRE
4186,1,74,HOMBRE
4187,14,17,HOMBRE
4188,1,30,HOMBRE
4189,1,49,HOMBRE
4190,14,17,HOMBRE
4191,16,42,HOMBRE
4192,3,31,HOMBRE
4193,1,68,HOMBRE
4194,5,57,HOMBRE
4195,13,15,HOMBRE
4196,2,15,HOMBRE
4197,1,76,HOMBRE
4198,2,62,HOMBRE
4199,1,22,HOMBRE
4200,20,63,HOMBRE
4201,4,39,HOMBRE
4202,7,24,HOMBRE
4203,2,50,HOMBRE
4204,4,67,HOMBRE
4205,4,29,MUJER
4206,1,44,HOMBRE
4207,3,73,HOMBRE
4208,13,29,HOMBRE
4209,1,16,HOMBRE
4210,20,74,HOMBRE
4211,6,41,HOMBRE
4212,4,26,HOMBRE
4213,6,26,HOMBRE
4214,1,41,HOMBRE
4215,4,59,HOMBRE
4216,5,57,HOMBRE
4217,3,54,HOMBRE
4218,6,25,HOMBRE
4219,4,27,HOMBRE
4220,1,20,HOMBRE
4221,1,31,HOMBRE
4222,18,61,HOMBRE
4223,1,23,HOMBRE
4224,16,42,HOMBRE
4225,4,68,HOMBRE
4226,1,21,HOMBRE
4227,15,30,HOMBRE
4228,1,73,HOMBRE
4229,3,21,HOMBRE
4230,3,77,HOMBRE
4231,11,72,HOMBRE
4232,1,66,HOMBRE
4233,5,82,HOMBRE
4234,1,68,HOMBRE
4235,18,38,MUJER
4236,4,29,HOMBRE
4237,5,60,HOMBRE
4238,4,67,HOMBRE
4239,2,31,HOMBRE
4240,10,40,HOMBRE
4241,1,70,HOMBRE
4242,4,76,HOMBRE
4243,1,24,HOMBRE
4244,1,68,HOMBRE
4245,4,67,HOMBRE
4246,4,63,HOMBRE
4247,2,14,HOMBRE
4248,2,68,HOMBRE
4249,1,52,HOMBRE
4250,4,41,HOMBRE
4251,2,23,HOMBRE
4252,1,20,MUJER
4253,5,84,HOMBRE
4254,10,12,HOMBRE
4255,4,68,HOMBRE
4256,5,83,HOMBRE
4257,10,37,HOMBRE
4258,4,31,HOMBRE
4259,6,25,HOMBRE
4260,1,16,HOMBRE
4261,1,68,HOMBRE
4262,12,12,HOMBRE
4263,4,84,HOMBRE
4264,8,40,HOMBRE
4265,4,28,HOMBRE
4266,4,31,HOMBRE
4267,1,23,HOMBRE
4268,13,25,HOMBRE
4269,1,31,HOMBRE
4270,2,12,MUJER
4271,1,22,HOMBRE
4272,13,28,HOMBRE
4273,4,63,HOMBRE
4274,1,14,MUJER
4275,4,68,HOMBRE
4276,13,21,HOMBRE
4277,15,24,HOMBRE
4278,4,76,HOMBRE
4279,4,26,HOMBRE
4280,1,23,HOMBRE
4281,1,24,HOMBRE
4282,1,65,HOMBRE
4283,4,30,MUJER
4284,4,68,HOMBRE
4285,3,51,HOMBRE
4286,1,78,HOMBRE
4287,4,27,HOMBRE
4288,13,19,HOMBRE
4289,16,27,HOMBRE
4290,3,39,MUJER
4291,1,24,HOMBRE
4292,7,25,HOMBRE
4293,1,73,HOMBRE
4294,3,13,MUJER
4295,1,69,HOMBRE
4296,1,61,HOMBRE
4297,4,68,HOMBRE
4298,1,67,HOMBRE
4299,1,30,HOMBRE
4300,1,31,HOMBRE
4301,11,35,HOMBRE
4302,3,51,HOMBRE
4303,6,25,HOMBRE
4304,4,28,HOMBRE
4305,6,72,HOMBRE
4306,4,68,HOMBRE
4307,4,75,HOMBRE
4308,14,62,MUJER
4309,2,23,HOMBRE
4310,1,30,HOMBRE
4311,2,23,HOMBRE
4312,1,79,HOMBRE
4313,2,60,HOMBRE
4314,13,23,HOMBRE
4315,4,31,HOMBRE
4316,14,17,HOMBRE
4317,9,34,HOMBRE
4318,7,74,HOMBRE
4319,1,21,HOMBRE
4320,4,81,HOMBRE
4321,1,78,HOMBRE
4322,3,74,HOMBRE
4323,2,50,HOMBRE
4324,7,72,HOMBRE
4325,3,22,HOMBRE
4326,7,41,HOMBRE
4327,6,72,HOMBRE
4328,4,73,HOMBRE
4329,1,20,HOMBRE
4330,7,52,HOMBRE
4331,20,27,HOMBRE
4332,7,25,HOMBRE
4333,11,12,HOMBRE
4334,4,68,HOMBRE
4335,2,66,HOMBRE
4336,2,16,HOMBRE
4337,19,34,MUJER
4338,10,39,HOMBRE
4339,7,69,HOMBRE
4340,2,31,HOMBRE
4341,5,58,HOMBRE
4342,1,70,HOMBRE
4343,4,68,HOMBRE
4344,4,25,HOMBRE
4345,5,68,HOMBRE
4346,1,20,HOMBRE
4347,13,20,HOMBRE
4348,20,63,HOMBRE
4349,4,67,HOMBRE
4350,4,83,HOMBRE
4351,6,73,HOMBRE
4352,2,16,HOMBRE
4353,4,85,HOMBRE
4354,13,56,MUJER
4355,7,74,HOMBRE
4356,4,75,HOMBRE
4357,13,17,HOMBRE
4358,13,17,HOMBRE
4359,12,41,HOMBRE
4360,2,45,HOMBRE
4361,13,56,MUJER
4362,3,13,MUJER
4363,3,65,HOMBRE
4364,3,22,HOMBRE
4365,3,74,HOMBRE
4366,4,56,HOMBRE
4367,2,31,HOMBRE
4368,4,69,HOMBRE
4369,20,29,HOMBRE
4370,4,68,HOMBRE
4371,3,13,MUJER
4372,4,67,HOMBRE
4373,1,30,HOMBRE
4374,1,52,HOMBRE
4375,3,50,HOMBRE
4376,2,73,HOMBRE
4377,2,14,HOMBRE
4378,1,30,HOMBRE
4379,4,41,HOMBRE
4380,7,32,HOMBRE
4381,7,25,HOMBRE
4382,2,68,HOMBRE
4383,1,17,HOMBRE
4384,1,20,HOMBRE
4385,1,79,HOMBRE
4386,1,73,HOMBRE
4387,4,68,HOMBRE
4388,1,23,HOMBRE
4389,1,20,HOMBRE
4390,1,15,HOMBRE
4391,3,21,HOMBRE
4392,4,78,HOMBRE
4393,2,23,HOMBRE
4394,3,13,HOMBRE
4395,1,67,HOMBRE
4396,1,31,HOMBRE
4397,4,26,HOMBRE
4398,5,31,MUJER
4399,1,24,HOMBRE
4400,1,18,HOMBRE
4401,1,20,HOMBRE
4402,20,64,HOMBRE
4403,3,42,HOMBRE
4404,4,61,HOMBRE
4405,13,13,HOMBRE
4406,1,16,HOMBRE
4407,2,15,HOMBRE
4408,1,77,HOMBRE
4409,1,51,HOMBRE
4410,5,69,HOMBRE
4411,2,45,HOMBRE
4412,1,31,HOMBRE
4413,1,61,HOMBRE
4414,8,74,HOMBRE
4415,8,32,HOMBRE
4416,1,78,HOMBRE
4417,1,22,HOMBRE
4418,1,17,HOMBRE
4419,4,60,HOMBRE
4420,1,61,HOMBRE
4421,4,26,HOMBRE
4422,1,31,HOMBRE
4423,3,39,MUJER
4424,6,26,HOMBRE
4425,5,82,HOMBRE
4426,1,79,HOMBRE
4427,13,15,HOMBRE
4428,4,65,HOMBRE
4429,10,38,HOMBRE
4430,1,16,HOMBRE
4431,13,14,HOMBRE
4432,5,75,HOMBRE
4433,1,41,HOMBRE
4434,4,25,HOMBRE
4435,6,73,HOMBRE
4436,4,31,HOMBRE
4437,4,81,HOMBRE
4438,4,82,HOMBRE
4439,4,84,HOMBRE
4440,6,68,HOMBRE
4441,3,68,HOMBRE
4442,4,27,HOMBRE
4443,13,52,MUJER
4444,1,61,HOMBRE
4445,1,31,HOMBRE
4446,4,73,HOMBRE
4447,5,75,HOMBRE
4448,1,23,HOMBRE
4449,1,21,HOMBRE
4450,1,52,HOMBRE
4451,4,85,HOMBRE
4452,1,16,HOMBRE
4453,4,29,HOMBRE
4454,4,26,HOMBRE
4455,4,29,MUJER
4456,1,23,HOMBRE
4457,1,80,HOMBRE
4458,12,32,HOMBRE
4459,2,92,HOMBRE
4460,4,29,MUJER
4461,2,31,HOMBRE
4462,3,13,HOMBRE
4463,1,22,HOMBRE
4464,1,68,HOMBRE
4465,5,68,HOMBRE
4466,18,31,HOMBRE
4467,4,31,HOMBRE
4468,2,50,HOMBRE
4469,10,30,HOMBRE
4470,12,24,HOMBRE
4471,2,20,HOMBRE
4472,13,25,HOMBRE
4473,20,63,HOMBRE
4474,1,68,HOMBRE
4475,1,30,HOMBRE
4476,6,68,HOMBRE
4477,2,49,HOMBRE
4478,2,52,HOMBRE
4479,1,23,HOMBRE
4480,11,34,HOMBRE
4481,1,30,HOMBRE
4482,1,23,HOMBRE
4483,13,17,HOMBRE
4484,3,31,HOMBRE
4485,4,30,MUJER
4486,13,13,HOMBRE
4487,4,60,HOMBRE
4488,14,62,HOMBRE
4489,3,65,HOMBRE
4490,9,40,HOMBRE
4491,7,44,HOMBRE
4492,13,9,HOMBRE
4493,4,18,HOMBRE
4494,20,77,HOMBRE
4495,10,77,HOMBRE
4496,2,80,HOMBRE
4497,12,41,HOMBRE
4498,4,41,HOMBRE
4499,5,44,HOMBRE
4500,13,6,HOMBRE
4501,1,28,HOMBRE
4502,4,45,HOMBRE
4503,1,82,HOMBRE
4504,4,77,HOMBRE
4505,4,26,HOMBRE
4506,1,6,HOMBRE
4507,3,26,HOMBRE
4508,1,6,HOMBRE
4509,3,31,HOMBRE
4510,3,48,HOMBRE
4511,17,5,HOMBRE
4512,6,72,HOMBRE
4513,1,13,HOMBRE
4514,6,13,MUJER
4515,9,25,HOMBRE
4516,16,5,HOMBRE
4517,4,16,HOMBRE
4518,4,40,HOMBRE
4519,5,27,HOMBRE
4520,6,60,HOMBRE
4521,1,6,HOMBRE
4522,1,12,HOMBRE
4523,1,28,HOMBRE
4524,3,46,HOMBRE
4525,1,76,HOMBRE
4526,9,13,MUJER
4527,1,22,HOMBRE
4528,4,13,MUJER
4529,4,77,HOMBRE
4530,2,11,HOMBRE
4531,4,78,HOMBRE
4532,4,57,HOMBRE
4533,4,56,HOMBRE
4534,1,52,HOMBRE
4535,4,25,HOMBRE
4536,12,4,MUJER
4537,4,83,HOMBRE
4538,11,3,MUJER
4539,1,6,HOMBRE
4540,3,26,HOMBRE
4541,5,26,HOMBRE
4542,14,25,HOMBRE
4543,1,75,MUJER
4544,4,40,HOMBRE
4545,4,13,MUJER
4546,4,16,MUJER
4547,1,6,HOMBRE
4548,1,12,HOMBRE
4549,5,59,HOMBRE
4550,5,44,HOMBRE
4551,12,51,HOMBRE
4552,1,7,HOMBRE
4553,9,12,MUJER
4554,2,13,HOMBRE
4555,1,82,HOMBRE
4556,4,14,MUJER
4557,2,24,HOMBRE
4558,1,29,HOMBRE
4559,4,34,HOMBRE
4560,4,16,HOMBRE
4561,4,17,HOMBRE
4562,1,52,HOMBRE
4563,4,77,HOMBRE
4564,4,57,HOMBRE
4565,4,15,MUJER
4566,1,75,HOMBRE
4567,10,44,HOMBRE
4568,6,67,HOMBRE
4569,1,13,HOMBRE
4570,4,41,HOMBRE
4571,1,77,HOMBRE
4572,21,77,HOMBRE
4573,1,79,HOMBRE
4574,7,78,HOMBRE
4575,1,79,HOMBRE
4576,1,49,HOMBRE
4577,5,77,HOMBRE
4578,1,8,HOMBRE
4579,1,49,HOMBRE
4580,13,6,HOMBRE
4581,4,15,MUJER
4582,6,76,HOMBRE
4583,4,82,HOMBRE
4584,1,92,HOMBRE
4585,4,39,HOMBRE
4586,1,6,HOMBRE
4587,1,6,HOMBRE
4588,1,79,HOMBRE
4589,11,3,MUJER
4590,2,78,HOMBRE
4591,4,26,HOMBRE
4592,6,42,HOMBRE
4593,2,13,HOMBRE
4594,11,47,HOMBRE
4595,2,78,HOMBRE
4596,1,30,HOMBRE
4597,2,48,HOMBRE
4598,10,42,HOMBRE
4599,2,30,HOMBRE
4600,11,42,HOMBRE
4601,4,33,HOMBRE
4602,1,9,HOMBRE
4603,5,59,HOMBRE
4604,5,78,HOMBRE
4605,2,88,HOMBRE
4606,3,79,HOMBRE
4607,3,15,HOMBRE
4608,4,58,HOMBRE
4609,4,26,HOMBRE
4610,4,46,HOMBRE
4611,16,4,HOMBRE
4612,3,76,HOMBRE
4613,11,2,MUJER
4614,5,59,HOMBRE
4615,1,49,HOMBRE
4616,3,83,HOMBRE
4617,4,78,HOMBRE
4618,1,23,HOMBRE
4619,6,13,MUJER
4620,4,57,HOMBRE
4621,14,74,HOMBRE
4622,11,3,MUJER
4623,4,29,HOMBRE
4624,4,4,HOMBRE
4625,11,78,HOMBRE
4626,4,36,HOMBRE
4627,1,93,HOMBRE
4628,4,31,HOMBRE
4629,1,8,HOMBRE
4630,10,43,HOMBRE
4631,5,65,HOMBRE
4632,3,79,HOMBRE
4633,2,75,HOMBRE
4634,4,39,HOMBRE
4635,1,8,HOMBRE
4636,11,44,HOMBRE
4637,10,44,HOMBRE
4638,6,68,HOMBRE
4639,10,55,HOMBRE
4640,2,80,HOMBRE
4641,10,12,MUJER
4642,2,76,HOMBRE
4643,2,77,MUJER
4644,14,3,HOMBRE
4645,2,9,HOMBRE
4646,1,76,HOMBRE
4647,16,75,HOMBRE
4648,11,9,HOMBRE
4649,7,69,HOMBRE
4650,11,2,HOMBRE
4651,4,44,HOMBRE
4652,1,52,HOMBRE
4653,4,77,HOMBRE
4654,6,74,HOMBRE
4655,18,5,HOMBRE
4656,1,10,HOMBRE
4657,3,24,HOMBRE
4658,3,47,HOMBRE
4659,12,78,HOMBRE
4660,1,7,HOMBRE
4661,4,58,HOMBRE
4662,5,41,HOMBRE
4663,4,43,HOMBRE
4664,2,79,HOMBRE
4665,4,29,HOMBRE
4666,1,9,HOMBRE
4667,7,71,HOMBRE
4668,4,35,HOMBRE
4669,3,76,HOMBRE
4670,1,11,HOMBRE
4671,11,4,MUJER
4672,2,79,HOMBRE
4673,3,45,HOMBRE
4674,2,30,HOMBRE
4675,2,78,HOMBRE
4676,2,81,HOMBRE
4677,1,6,HOMBRE
4678,11,21,HOMBRE
4679,4,13,MUJER
4680,3,25,HOMBRE
4681,4,37,HOMBRE
4682,11,40,HOMBRE
4683,5,65,HOMBRE
4684,12,78,HOMBRE
4685,4,57,HOMBRE
4686,3,46,HOMBRE
4687,2,13,HOMBRE
4688,2,53,HOMBRE
4689,3,78,HOMBRE
4690,1,78,HOMBRE
4691,4,58,HOMBRE
4692,4,78,HOMBRE
4693,6,72,HOMBRE
4694,3,13,HOMBRE
4695,4,57,HOMBRE
4696,9,49,HOMBRE
4697,5,59,HOMBRE
4698,1,75,HOMBRE
4699,4,57,HOMBRE
4700,8,13,MUJER
4701,4,14,MUJER
4702,7,12,MUJER
4703,4,31,HOMBRE
4704,5,26,HOMBRE
4705,1,10,HOMBRE
4706,1,9,HOMBRE
4707,4,44,HOMBRE
4708,6,30,HOMBRE
4709,1,7,HOMBRE
4710,4,78,HOMBRE
4711,4,77,HOMBRE
4712,2,79,HOMBRE
4713,3,19,HOMBRE
